OrderDate	Ref	DeliveryDate	OrderQty	DeliveryQty	LokadNetAmount	IsClosed	PONumber
2022-11-12	11914966	2022-11-25	17	17	405	true	P-0385300143
2022-11-12	11914966	2001-01-01	20	20	463	false	P-0385300143
2022-11-12	11929369	2001-01-01	12	12	89	false	P-0385300142
2022-11-12	11929369	2022-12-07	12	12	89	true	P-0385300142
2022-11-12	11941800	2022-12-25	24	24	507	true	P-0385300138
2022-11-12	11941800	2001-01-01	20	20	405	false	P-0385300138
2022-11-12	12401265	2001-01-01	121	121	492	false	P-0385300138
2022-11-12	12401265	2001-01-01	144	144	590	false	P-0385300138
2022-11-12	12407652	2022-12-14	29	29	333	true	P-0385300100
2022-11-12	12407652	2001-01-01	22	22	250	false	P-0385300100
2022-11-12	12409642	2022-12-10	5	5	191	true	P-0385300143
2022-11-12	12451991	2022-12-17	10	10	184	true	P-0385300137
2022-11-12	12451991	2001-01-01	8	8	138	false	P-0385300137
2022-11-12	12561507	2022-12-06	5	5	123	true	P-0385300146
2022-11-12	12561507	2001-01-01	4	4	82	false	P-0385300146
2022-11-12	12564089	2001-01-01	2	2	43	false	P-0385300146
2022-11-12	12564089	2022-12-04	15	15	387	true	P-0385300146
2022-11-12	12569093	2022-12-20	7	7	126	true	P-0385300143
2022-11-12	12572098	2022-12-05	4	4	111	true	P-0385300142
2022-11-12	12572098	2022-12-02	14	14	442	true	P-0385300142
2022-11-12	12572752	2022-12-05	2	2	74	true	P-0385300146
2022-11-12	12572752	2001-01-01	2	2	74	false	P-0385300146
2022-11-12	12703703	2022-12-14	5	5	65	true	P-0385300146
2022-11-12	12753764	2022-12-13	4	4	33	true	P-0385300146
2022-11-12	12787016	2001-01-01	5	5	167	false	P-0385300146
2022-11-12	12918171	2001-01-01	36	36	146	false	P-0385300138
2022-11-12	13060917	2001-01-01	2	2	53	false	P-0385300137
2022-11-12	13060917	2001-01-01	2	2	53	false	P-0385300137
2022-11-12	13594853	2022-12-06	12	12	241	true	P-0385300138
2022-11-12	13594853	2022-12-10	9	9	172	true	P-0385300138
2022-11-12	13751180	2022-12-03	67	67	45	true	P-0385300142
2022-11-12	13856231	2022-12-22	2	2	63	true	P-0385300131
2022-11-12	13856231	2001-01-01	2	2	63	false	P-0385300131
2022-11-12	13856231	2001-01-01	2	2	63	false	P-0385300131
2022-11-12	13908259	2022-12-22	87	87	2490	true	P-0385300138
2022-11-12	13944445	2001-01-01	4	4	122	false	P-0385300100
2022-11-12	13985896	2001-01-01	2	2	65	false	P-0385300138
2022-11-12	14099484	2001-01-01	2	2	45	false	P-0385300138
2022-11-12	14099484	2001-01-01	4	4	90	false	P-0385300138
2022-11-12	14262733	2001-01-01	4	4	61	false	P-0385300138
2022-11-12	14262733	2023-01-08	2	2	31	true	P-0385300138
2022-11-12	14262733	2023-01-05	4	4	61	true	P-0385300138
2022-11-12	14411646	2022-12-24	5	5	79	true	P-0385300138
2022-11-12	14523293	2022-12-13	2	2	28	true	P-0385300138
2022-11-12	14548487	2001-01-01	10	10	228	false	P-0385300138
2022-11-12	14693335	2023-01-06	5	5	149	true	P-0385300138
2022-11-12	14693335	2022-12-14	4	4	100	true	P-0385300138
2022-11-12	14693335	2001-01-01	5	5	149	false	P-0385300138
2022-11-12	14789055	2022-12-18	7	7	129	true	P-0385300146
2022-11-12	14789055	2022-12-13	4	4	65	true	P-0385300146
2022-11-12	14789055	2001-01-01	4	4	65	false	P-0385300146
2022-11-12	14802650	2001-01-01	10	10	366	false	P-0385300100
2022-11-12	14820865	2022-12-18	12	12	177	true	P-0385300138
2022-11-12	14820865	2001-01-01	12	12	177	false	P-0385300138
2022-11-12	14820865	2022-12-05	4	4	51	true	P-0385300138
2022-11-12	14901389	2022-11-17	34	34	871	true	P-0385300142
2022-11-12	14901389	2001-01-01	100	100	2612	false	P-0385300142
2022-11-12	14993287	2022-12-01	9	9	774	true	P-0385300100
2022-11-12	15034737	2022-11-27	4	2	139	true	P-0385300142
2022-11-12	15034737	2022-11-30	17	17	695	true	P-0385300142
2022-11-12	15034737	2022-12-11	4	4	139	true	P-0385300142
2022-11-12	15063964	2022-11-29	67	67	52	true	P-0385300142
2022-11-12	15092233	2022-12-11	5	5	22	true	P-0385300138
2022-11-12	15149291	2022-11-27	333	333	6958	true	P-0385300142
2022-11-12	15149291	2022-12-12	200	47	4175	true	P-0385300142
2022-11-12	15343952	2022-12-01	24	24	447	true	P-0385300142
2022-11-12	15343952	2022-11-30	12	12	224	true	P-0385300142
2022-11-12	15410849	2001-01-01	4	4	166	false	P-0385300137
2022-11-12	15410849	2022-12-15	5	5	248	true	P-0385300137
2022-11-12	15416092	2022-12-07	10	10	188	true	P-0385300137
2022-11-12	15431986	2022-12-10	10	10	102	true	P-0385300142
2022-11-12	15431986	2022-12-11	7	7	68	true	P-0385300142
2022-11-12	15519926	2022-11-30	9	9	369	true	P-0385300142
2022-11-12	15519926	2022-12-09	5	5	222	true	P-0385300142
2022-11-12	15519926	2022-12-09	7	7	295	true	P-0385300142
2022-11-12	15880950	2022-11-26	9	9	190	true	P-0385300137
2022-11-12	15880950	2022-12-31	37	37	835	true	P-0385300137
2022-11-12	15880950	2022-12-06	19	19	418	true	P-0385300137
2022-11-12	15963625	2001-01-01	2	2	42	false	P-0385300137
2022-11-12	15963625	2022-12-15	10	10	249	true	P-0385300137
2022-11-12	15963625	2001-01-01	35	35	871	false	P-0385300137
2022-11-12	16018733	2023-01-06	29	29	488	true	P-0385300137
2022-11-12	16018733	2022-12-18	19	19	316	true	P-0385300137
2022-11-12	16089695	2022-12-03	67	67	192	true	P-0385300142
2022-11-12	16089695	2022-12-09	233	233	672	true	P-0385300142
2022-11-12	16187687	2022-12-05	9	9	98	true	P-0385300142
2022-11-12	16188573	2001-01-01	4	4	56	false	P-0385300146
2022-11-12	16188573	2022-12-11	20	20	304	true	P-0385300146
2022-11-12	16188573	2022-12-16	25	25	387	true	P-0385300146
2022-11-12	16239251	2023-01-10	59	59	1139	true	P-0385300138
2022-11-12	16239251	2022-12-21	97	97	1864	true	P-0385300138
2022-11-12	16277400	2001-01-01	17	17	307	false	P-0385300131
2022-11-12	16277400	2001-01-01	4	4	69	false	P-0385300131
2022-11-12	16363786	2001-01-01	5	5	96	false	P-0385300138
2022-11-12	16401974	2022-12-14	34	34	1106	true	P-0385300143
2022-11-12	16401974	2001-01-01	53	53	1738	false	P-0385300143
2022-11-12	16401974	2001-01-01	53	53	1738	false	P-0385300143
2022-11-12	16412231	2022-12-04	10	10	189	true	P-0385300143
2022-11-12	16412231	2022-12-10	58	58	1132	true	P-0385300143
2022-11-12	16430058	2022-12-18	3	3	21	true	P-0385300143
2022-11-12	16430058	2022-12-20	12	12	102	true	P-0385300143
2022-11-12	16430058	2022-12-16	15	15	122	true	P-0385300143
2022-11-12	16595101	2022-12-22	17	17	277	true	P-0385300146
2022-11-12	16595101	2022-12-06	34	34	554	true	P-0385300146
2022-11-12	16595101	2022-12-04	24	24	396	true	P-0385300146
2022-11-12	9952426	2001-01-01	2	2	90	false	P-0385300146
2022-11-12	9952426	2001-01-01	15	15	810	false	P-0385300146
2022-11-12	9952426	2001-01-01	4	4	180	false	P-0385300146
2022-11-19	10014552	2022-12-27	67	67	416	true	P-0386000128
2022-11-19	10014552	2001-01-01	134	134	832	false	P-0386000128
2022-11-19	10095232	2023-01-08	7	2	151	true	P-0386000126
2022-11-19	10099950	2022-12-09	5	5	139	true	P-0386000125
2022-11-19	10210677	2001-01-01	14	14	721	false	P-0386000124
2022-11-19	10255812	2023-01-11	10	10	68	true	P-0386000123
2022-11-19	10422793	2001-01-01	15	15	167	false	P-0386000123
2022-11-19	10422793	2023-01-15	12	12	130	true	P-0386000123
2022-11-19	10592438	2001-01-01	200	200	576	false	P-0386000125
2022-11-19	10592438	2001-01-01	100	100	288	false	P-0386000125
2022-11-19	10595489	2022-12-17	15	15	482	true	P-0386000118
2022-11-19	10595489	2023-01-03	14	14	429	true	P-0386000118
2022-11-19	10678449	2001-01-01	15	15	422	false	P-0386000118
2022-11-19	10764226	2001-01-01	2	2	25	false	P-0386000118
2022-11-19	10764226	2023-01-07	2	2	25	true	P-0386000118
2022-11-19	11045096	2022-12-11	5	5	155	true	P-0386000125
2022-11-19	11045096	2022-12-14	7	7	207	true	P-0386000125
2022-11-19	11097836	2023-01-08	52	52	1097	true	P-0386000118
2022-11-19	11097836	2022-12-15	17	17	341	true	P-0386000118
2022-11-19	11481389	2001-01-01	40	38	442	false	P-0386000118
2022-11-19	11481389	2001-01-01	24	24	261	false	P-0386000118
2022-11-19	11481389	2022-12-27	4	4	41	true	P-0386000118
2022-11-19	11557472	2001-01-01	15	15	296	false	P-0386000118
2022-11-19	11557472	2022-12-19	29	29	592	true	P-0386000118
2022-11-19	11635178	2023-01-15	38	15	298	true	P-0386000124
2022-11-19	11635178	2001-01-01	49	49	383	false	P-0386000124
2022-11-19	11711100	2022-12-16	3	3	29	true	P-0386000126
2022-11-19	11711100	2001-01-01	5	5	57	false	P-0386000126
2022-11-19	11711100	2022-12-26	5	5	57	true	P-0386000126
2022-11-19	11711636	2023-01-11	5	5	101	true	P-0386000123
2022-11-19	11788268	2023-01-06	5	5	260	true	P-0386000118
2022-11-19	11788268	2022-12-21	12	12	649	true	P-0386000118
2022-11-19	11800905	2001-01-01	20	20	291	false	P-0386000126
2022-11-19	11800905	2022-12-08	22	22	328	true	P-0386000126
2022-11-19	11914966	2022-12-25	8	8	174	true	P-0386000126
2022-11-19	11929369	2022-12-05	10	10	72	true	P-0386000125
2022-11-19	11929369	2022-12-09	17	17	125	true	P-0386000125
2022-11-19	11941800	2023-01-03	22	22	458	true	P-0386000124
2022-11-19	11941800	2023-01-06	17	17	356	true	P-0386000124
2022-11-19	12401265	2022-11-25	72	72	297	true	P-0386000124
2022-11-19	12401265	2023-01-02	168	168	691	true	P-0386000124
2022-11-19	12401265	2022-12-01	144	144	593	true	P-0386000124
2022-11-19	12407652	2023-01-09	8	8	83	true	P-0386000086
2022-11-19	12407652	2023-01-15	27	27	304	true	P-0386000086
2022-11-19	12451991	2022-12-14	10	10	182	true	P-0386000123
2022-11-19	12451991	2023-01-23	5	5	91	true	P-0386000123
2022-11-19	12561507	2022-12-22	4	4	83	true	P-0386000128
2022-11-19	12564089	2001-01-01	9	9	217	false	P-0386000128
2022-11-19	12569093	2022-12-29	5	5	95	true	P-0386000126
2022-11-19	12572098	2001-01-01	10	10	332	false	P-0386000125
2022-11-19	12572098	2022-12-12	5	5	166	true	P-0386000125
2022-11-19	12572098	2022-12-06	25	25	830	true	P-0386000125
2022-11-19	12572752	2022-12-18	7	7	299	true	P-0386000128
2022-11-19	12703703	2022-12-20	5	5	65	true	P-0386000128
2022-11-19	12768029	2001-01-01	4	4	52	false	P-0386000128
2022-11-19	12918171	2001-01-01	18	18	74	false	P-0386000124
2022-11-19	12956674	2022-12-07	2	2	97	true	P-0386000125
2022-11-19	12956674	2022-12-08	2	2	97	true	P-0386000125
2022-11-19	12956674	2022-12-05	2	2	97	true	P-0386000125
2022-11-19	13060917	2022-12-18	2	2	53	true	P-0386000123
2022-11-19	13060917	2022-12-16	6	6	157	true	P-0386000123
2022-11-19	13594853	2022-12-07	9	9	173	true	P-0386000124
2022-11-19	13594853	2023-01-16	5	5	104	true	P-0386000124
2022-11-19	13751180	2001-01-01	34	34	23	false	P-0386000125
2022-11-19	13856231	2022-12-28	2	2	63	true	P-0386000118
2022-11-19	13934616	2001-01-01	4	4	27	false	P-0386000124
2022-11-19	13944445	2022-12-29	2	2	61	true	P-0386000086
2022-11-19	13985896	2022-12-09	4	4	129	true	P-0386000124
2022-11-19	14262733	2023-01-06	2	2	31	true	P-0386000124
2022-11-19	14262733	2022-12-09	4	4	62	true	P-0386000124
2022-11-19	14523293	2022-12-25	4	4	55	true	P-0386000124
2022-11-19	14548487	2022-12-27	7	7	153	true	P-0386000124
2022-11-19	14693335	2023-01-18	9	9	250	true	P-0386000124
2022-11-19	14693335	2001-01-01	2	2	50	false	P-0386000124
2022-11-19	14789055	2001-01-01	17	17	325	false	P-0386000128
2022-11-19	14789055	2001-01-01	5	5	98	false	P-0386000128
2022-11-19	14802650	2022-12-19	2	2	61	true	P-0386000086
2022-11-19	14820865	2023-01-10	2	2	26	true	P-0386000124
2022-11-19	14820865	2022-12-01	19	19	279	true	P-0386000124
2022-11-19	14820865	2001-01-01	4	4	51	false	P-0386000124
2022-11-19	14895172	2022-12-06	5	5	122	true	P-0386000125
2022-11-19	14895172	2001-01-01	4	4	82	false	P-0386000125
2022-11-19	14901389	2022-11-24	100	100	2614	true	P-0386000125
2022-11-19	15034737	2022-12-15	4	4	140	true	P-0386000125
2022-11-19	15034737	2001-01-01	20	20	835	false	P-0386000125
2022-11-19	15034737	2022-12-05	5	5	209	true	P-0386000125
2022-11-19	15063964	2022-12-04	34	34	26	true	P-0386000125
2022-11-19	15063964	2022-12-04	34	34	26	true	P-0386000125
2022-11-19	15149291	2001-01-01	100	100	2090	false	P-0386000125
2022-11-19	15149291	2022-12-19	200	200	4179	true	P-0386000125
2022-11-19	15149291	2022-12-19	167	167	3482	true	P-0386000125
2022-11-19	15343952	2001-01-01	14	14	256	false	P-0386000125
2022-11-19	15343952	2022-12-10	7	7	128	true	P-0386000125
2022-11-19	15416092	2023-01-26	4	4	62	true	P-0386000123
2022-11-19	15431986	2022-12-11	15	15	153	true	P-0386000125
2022-11-19	15519926	2022-12-16	10	10	443	true	P-0386000125
2022-11-19	15519926	2022-12-13	7	7	296	true	P-0386000125
2022-11-19	15519926	2001-01-01	7	7	296	false	P-0386000125
2022-11-19	15880950	2001-01-01	42	42	942	false	P-0386000123
2022-11-19	15880950	2001-01-01	57	19	1281	false	P-0386000123
2022-11-19	15963625	2001-01-01	25	25	618	false	P-0386000123
2022-11-19	15963625	2023-01-13	9	9	206	true	P-0386000123
2022-11-19	16018733	2001-01-01	22	22	370	false	P-0386000123
2022-11-19	16075571	2001-01-01	10	10	76	false	P-0386000125
2022-11-19	16075571	2001-01-01	19	19	139	false	P-0386000125
2022-11-19	16089695	2001-01-01	34	34	96	false	P-0386000125
2022-11-19	16089695	2022-12-05	100	100	288	true	P-0386000125
2022-11-19	16089695	2022-12-07	567	567	1632	true	P-0386000125
2022-11-19	16187687	2022-12-10	2	2	20	true	P-0386000125
2022-11-19	16187687	2001-01-01	14	14	156	false	P-0386000125
2022-11-19	16188573	2001-01-01	54	54	836	false	P-0386000128
2022-11-19	16188573	2022-12-18	4	4	56	true	P-0386000128
2022-11-19	16239251	2023-01-07	43	43	833	true	P-0386000124
2022-11-19	16239251	2022-12-13	43	43	833	true	P-0386000124
2022-11-19	16277400	2023-01-01	6	6	103	true	P-0386000118
2022-11-19	16277400	2022-12-21	4	4	69	true	P-0386000118
2022-11-19	16363786	2023-01-03	8	8	144	true	P-0386000124
2022-11-19	16363786	2022-11-30	10	10	191	true	P-0386000124
2022-11-19	16401974	2022-11-29	5	5	159	true	P-0386000126
2022-11-19	16401974	2022-12-24	22	22	714	true	P-0386000126
2022-11-19	16401974	2022-12-23	39	39	1269	true	P-0386000126
2022-11-19	16430058	2001-01-01	12	12	102	false	P-0386000126
2022-11-19	16430058	2001-01-01	51	51	427	false	P-0386000126
2022-11-19	16430058	2022-12-18	15	15	122	true	P-0386000126
2022-11-19	16595101	2022-12-23	3	3	40	true	P-0386000128
2022-11-19	16595101	2022-12-20	17	17	280	true	P-0386000128
2022-11-19	9952426	2022-12-27	9	9	454	true	P-0386000128
2022-11-19	9952426	2001-01-01	4	4	182	false	P-0386000128
2022-11-26	10014552	2023-01-03	67	67	411	true	P-0386700119
2022-11-26	10014552	2001-01-01	67	67	411	false	P-0386700119
2022-11-26	10095232	2022-12-30	12	12	264	true	P-0386700117
2022-11-26	10095232	2022-12-14	17	17	377	true	P-0386700117
2022-11-26	10099950	2001-01-01	12	12	326	false	P-0386700115
2022-11-26	10210677	2001-01-01	4	4	179	false	P-0386700114
2022-11-26	10255812	2022-12-28	2	2	12	true	P-0386700113
2022-11-26	10255812	2001-01-01	9	9	57	false	P-0386700113
2022-11-26	10422793	2001-01-01	2	2	19	false	P-0386700113
2022-11-26	10422793	2001-01-01	9	9	94	false	P-0386700113
2022-11-26	10422793	2001-01-01	14	4	150	false	P-0386700113
2022-11-26	10592438	2001-01-01	167	167	484	false	P-0386700115
2022-11-26	10595489	2022-12-22	11	2	321	true	P-0386700107
2022-11-26	10595489	2023-01-07	21	21	642	true	P-0386700107
2022-11-26	10678449	2001-01-01	2	2	47	false	P-0386700107
2022-11-26	10678449	2023-01-13	29	29	794	true	P-0386700107
2022-11-26	10764226	2022-12-23	4	4	50	true	P-0386700107
2022-11-26	11045096	2022-12-12	9	9	260	true	P-0386700115
2022-11-26	11045096	2022-12-17	6	6	156	true	P-0386700115
2022-11-26	11097836	2022-12-31	63	63	1321	true	P-0386700107
2022-11-26	11097836	2023-01-02	52	52	1094	true	P-0386700107
2022-11-26	11481389	2022-12-29	20	20	221	true	P-0386700107
2022-11-26	11481389	2001-01-01	20	20	221	false	P-0386700107
2022-11-26	11481389	2001-01-01	13	13	141	false	P-0386700107
2022-11-26	11557472	2001-01-01	22	4	443	false	P-0386700107
2022-11-26	11635178	2001-01-01	20	20	155	false	P-0386700114
2022-11-26	11635178	2022-11-29	34	34	267	true	P-0386700114
2022-11-26	11711100	2022-12-14	12	10	142	true	P-0386700117
2022-11-26	11711636	2001-01-01	3	4	51	false	P-0386700113
2022-11-26	11788268	2001-01-01	10	3	518	false	P-0386700107
2022-11-26	11788268	2023-01-06	15	15	776	true	P-0386700107
2022-11-26	11800905	2023-01-03	3	3	37	true	P-0386700117
2022-11-26	11914966	2022-12-27	5	3	116	true	P-0386700117
2022-11-26	11929369	2022-12-22	12	12	90	true	P-0386700115
2022-11-26	11929369	2022-12-13	10	10	72	true	P-0386700115
2022-11-26	11941800	2023-01-15	22	22	452	true	P-0386700114
2022-11-26	11941800	2001-01-01	10	10	201	false	P-0386700114
2022-11-26	12401265	2001-01-01	24	24	98	false	P-0386700114
2022-11-26	12401265	2001-01-01	192	192	780	false	P-0386700114
2022-11-26	12407652	2023-01-13	8	8	83	true	P-0386700080
2022-11-26	12407652	2023-01-20	29	29	331	true	P-0386700080
2022-11-26	12561507	2022-12-23	12	12	286	true	P-0386700119
2022-11-26	12569093	2001-01-01	14	14	253	false	P-0386700117
2022-11-26	12572098	2001-01-01	6	6	168	false	P-0386700115
2022-11-26	12572098	2001-01-01	4	4	112	false	P-0386700115
2022-11-26	12572098	2001-01-01	24	24	781	false	P-0386700115
2022-11-26	12572752	2022-12-31	9	9	369	true	P-0386700119
2022-11-26	12703703	2022-12-23	2	2	22	true	P-0386700119
2022-11-26	12768029	2022-12-20	2	2	26	true	P-0386700119
2022-11-26	12956674	2022-12-17	2	2	97	true	P-0386700115
2022-11-26	12956674	2022-12-26	2	2	97	true	P-0386700115
2022-11-26	13060917	2023-01-08	2	3	53	true	P-0386700113
2022-11-26	13060917	2023-01-10	9	9	264	true	P-0386700113
2022-11-26	13751180	2022-12-11	34	34	23	true	P-0386700115
2022-11-26	13856231	2001-01-01	2	2	63	false	P-0386700107
2022-11-26	13856231	2022-12-24	2	2	63	true	P-0386700107
2022-11-26	13934616	2022-12-21	11	11	79	true	P-0386700114
2022-11-26	13985896	2022-12-24	6	6	192	true	P-0386700114
2022-11-26	14113811	2023-01-25	2	2	34	true	P-0386700114
2022-11-26	14262733	2022-12-15	2	2	31	true	P-0386700114
2022-11-26	14289423	2023-01-13	2	2	82	true	P-0386700114
2022-11-26	14339722	2001-01-01	6	6	186	false	P-0386700114
2022-11-26	14404386	2023-01-13	2	2	89	true	P-0386700114
2022-11-26	14411646	2022-12-21	9	9	130	true	P-0386700114
2022-11-26	14548487	2022-12-12	2	2	38	true	P-0386700114
2022-11-26	14548487	2022-12-24	7	7	151	true	P-0386700114
2022-11-26	14693335	2022-12-23	2	2	50	true	P-0386700114
2022-11-26	14789055	2023-01-04	19	19	353	true	P-0386700119
2022-11-26	14789055	2022-12-21	4	4	65	true	P-0386700119
2022-11-26	14820865	2023-01-18	24	24	351	true	P-0386700114
2022-11-26	14820865	2022-12-18	27	27	401	true	P-0386700114
2022-11-26	14820865	2001-01-01	12	12	176	false	P-0386700114
2022-11-26	14895172	2001-01-01	6	6	123	false	P-0386700115
2022-11-26	14895172	2022-12-20	7	7	164	true	P-0386700115
2022-11-26	14901389	2001-01-01	34	34	879	false	P-0386700115
2022-11-26	14993287	2022-12-16	2	2	154	true	P-0386700080
2022-11-26	14993287	2023-01-04	2	2	154	true	P-0386700080
2022-11-26	15034737	2001-01-01	7	7	281	false	P-0386700115
2022-11-26	15034737	2022-12-24	9	9	351	true	P-0386700115
2022-11-26	15063964	2022-12-22	167	167	130	true	P-0386700115
2022-11-26	15092233	2022-12-19	6	6	21	true	P-0386700114
2022-11-26	15092233	2022-12-06	2	2	7	true	P-0386700114
2022-11-26	15092233	2023-01-10	4	4	14	true	P-0386700114
2022-11-26	15149291	2001-01-01	201	201	4213	false	P-0386700115
2022-11-26	15343952	2022-12-19	11	11	193	true	P-0386700115
2022-11-26	15343952	2022-12-17	2	2	33	true	P-0386700115
2022-11-26	15431986	2022-12-15	4	4	35	true	P-0386700115
2022-11-26	15431986	2022-12-17	14	14	137	true	P-0386700115
2022-11-26	15519926	2022-12-12	9	9	373	true	P-0386700115
2022-11-26	15519926	2022-12-21	9	9	373	true	P-0386700115
2022-11-26	15519926	2022-12-14	7	7	298	true	P-0386700115
2022-11-26	15808622	2022-12-08	14	14	480	true	P-0386700114
2022-11-26	15808622	2022-12-24	6	6	180	true	P-0386700114
2022-11-26	15880950	2001-01-01	17	17	381	false	P-0386700113
2022-11-26	15880950	2001-01-01	54	54	1218	false	P-0386700113
2022-11-26	15963625	2023-01-02	26	26	624	true	P-0386700113
2022-11-26	15963625	2001-01-01	11	11	250	false	P-0386700113
2022-11-26	16018733	2023-01-30	4	2	58	true	P-0386700113
2022-11-26	16018733	2001-01-01	7	7	115	false	P-0386700113
2022-11-26	16075571	2022-12-14	29	29	216	true	P-0386700115
2022-11-26	16075571	2022-12-18	29	29	216	true	P-0386700115
2022-11-26	16089695	2001-01-01	167	167	484	false	P-0386700115
2022-11-26	16089695	2022-12-12	201	201	581	true	P-0386700115
2022-11-26	16089695	2001-01-01	501	501	1452	false	P-0386700115
2022-11-26	16187687	2022-12-20	27	27	315	true	P-0386700115
2022-11-26	16187687	2022-12-15	21	2	236	true	P-0386700115
2022-11-26	16188573	2022-12-23	56	54	853	true	P-0386700119
2022-11-26	16239251	2022-12-10	4	4	69	true	P-0386700114
2022-11-26	16277400	2022-12-22	8	8	137	true	P-0386700107
2022-11-26	16277400	2001-01-01	4	4	69	false	P-0386700107
2022-11-26	16363786	2022-12-20	12	12	236	true	P-0386700114
2022-11-26	16363786	2023-01-20	3	3	48	true	P-0386700114
2022-11-26	16363786	2001-01-01	20	20	378	false	P-0386700114
2022-11-26	16412231	2023-01-01	3	3	48	true	P-0386700117
2022-11-26	16412231	2001-01-01	12	12	237	false	P-0386700117
2022-11-26	16430058	2023-01-07	10	10	82	true	P-0386700117
2022-11-26	16430058	2022-12-26	34	34	285	true	P-0386700117
2022-11-26	9952426	2023-01-01	9	9	448	true	P-0386700119
2022-11-26	9952426	2001-01-01	9	9	448	false	P-0386700119
2022-12-03	10014552	2023-01-02	101	101	627	true	P-0387400135
2022-12-03	10095232	2001-01-01	11	11	227	false	P-0387400134
2022-12-03	10095232	2022-12-25	7	7	152	true	P-0387400134
2022-12-03	10099950	2023-01-02	11	11	282	true	P-0387400132
2022-12-03	10099950	2022-12-24	2	2	47	true	P-0387400132
2022-12-03	10132892	2022-12-22	4	4	131	true	P-0387400130
2022-12-03	10136626	2001-01-01	4	4	114	false	P-0387400135
2022-12-03	10255812	2023-01-14	17	17	114	true	P-0387400128
2022-12-03	10422793	2001-01-01	19	19	207	false	P-0387400128
2022-12-03	10422793	2023-01-24	12	12	132	true	P-0387400128
2022-12-03	10592438	2022-12-29	34	34	98	true	P-0387400132
2022-12-03	10592438	2001-01-01	34	34	98	false	P-0387400132
2022-12-03	10595489	2001-01-01	7	7	214	false	P-0387400123
2022-12-03	10595489	2001-01-01	24	4	748	false	P-0387400123
2022-12-03	10595489	2001-01-01	21	21	641	false	P-0387400123
2022-12-03	10678449	2022-12-28	7	7	187	true	P-0387400123
2022-12-03	10678449	2023-01-06	14	14	374	true	P-0387400123
2022-12-03	10764226	2001-01-01	4	4	50	false	P-0387400123
2022-12-03	10764226	2001-01-01	6	6	74	false	P-0387400123
2022-12-03	11045096	2022-12-26	9	9	262	true	P-0387400132
2022-12-03	11045096	2001-01-01	4	4	105	false	P-0387400132
2022-12-03	11481389	2023-01-04	6	6	60	true	P-0387400123
2022-12-03	11481389	2023-01-12	2	2	20	true	P-0387400123
2022-12-03	11481389	2023-01-16	31	31	340	true	P-0387400123
2022-12-03	11557472	2023-01-10	2	2	37	true	P-0387400123
2022-12-03	11635178	2022-12-13	18	18	142	true	P-0387400130
2022-12-03	11711100	2022-12-25	15	15	171	true	P-0387400134
2022-12-03	11711100	2023-01-12	8	8	86	true	P-0387400134
2022-12-03	11711150	2023-01-26	5	5	305	true	P-0387400107
2022-12-03	11711636	2023-01-22	3	3	51	true	P-0387400128
2022-12-03	11711636	2022-12-25	3	3	51	true	P-0387400128
2022-12-03	11788268	2001-01-01	12	12	645	false	P-0387400123
2022-12-03	11788268	2001-01-01	15	15	774	false	P-0387400123
2022-12-03	11914966	2001-01-01	10	10	233	false	P-0387400134
2022-12-03	11914966	2023-01-11	5	5	117	true	P-0387400134
2022-12-03	11929369	2022-12-19	17	17	127	true	P-0387400132
2022-12-03	11929369	2023-01-01	3	3	19	true	P-0387400132
2022-12-03	11941800	2022-12-21	17	17	354	true	P-0387400130
2022-12-03	11941800	2001-01-01	5	5	101	false	P-0387400130
2022-12-03	12401265	2022-12-30	96	96	393	true	P-0387400130
2022-12-03	12401265	2023-01-16	217	217	883	true	P-0387400130
2022-12-03	12407652	2022-12-22	3	3	28	true	P-0387400107
2022-12-03	12407652	2001-01-01	24	24	279	false	P-0387400107
2022-12-03	12561507	2023-01-11	16	16	375	true	P-0387400135
2022-12-03	12561507	2001-01-01	4	4	84	false	P-0387400135
2022-12-03	12564089	2022-12-29	6	6	131	true	P-0387400135
2022-12-03	12569093	2022-12-13	14	14	254	true	P-0387400134
2022-12-03	12569093	2001-01-01	2	2	32	false	P-0387400134
2022-12-03	12572098	2022-12-21	12	12	394	true	P-0387400132
2022-12-03	12572098	2022-12-23	4	4	113	true	P-0387400132
2022-12-03	12572098	2023-01-02	7	7	225	true	P-0387400132
2022-12-03	12572752	2022-12-25	4	4	150	true	P-0387400135
2022-12-03	12572752	2023-01-08	4	4	150	true	P-0387400135
2022-12-03	12703703	2001-01-01	2	2	22	false	P-0387400135
2022-12-03	12703703	2022-12-29	4	4	44	true	P-0387400135
2022-12-03	12753764	2023-01-10	2	2	17	true	P-0387400135
2022-12-03	12753764	2023-01-04	4	4	33	true	P-0387400135
2022-12-03	12768029	2023-01-03	6	6	78	true	P-0387400135
2022-12-03	12768029	2001-01-01	4	4	52	false	P-0387400135
2022-12-03	12918171	2023-01-14	18	18	74	true	P-0387400130
2022-12-03	12956674	2022-12-18	2	2	98	true	P-0387400132
2022-12-03	13060917	2001-01-01	8	6	212	false	P-0387400128
2022-12-03	13060917	2001-01-01	6	6	159	false	P-0387400128
2022-12-03	13060917	2023-01-07	4	4	106	true	P-0387400128
2022-12-03	13594853	2001-01-01	4	4	69	false	P-0387400130
2022-12-03	13856231	2023-01-02	2	2	63	true	P-0387400123
